DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Latvia,2024,26.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Montenegro,2015,44.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Montenegro,2016,43.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Montenegro,2017,42.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Montenegro,2018,42.1,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Montenegro,2019,37.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Montenegro,2020,38.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Montenegro,2021,39.7,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Montenegro,2022,35.0,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,North Macedonia,2015,42.1,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,North Macedonia,2016,39.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,North Macedonia,2017,37.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,North Macedonia,2018,35.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,North Macedonia,2019,34.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,North Macedonia,2020,32.7,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,North Macedonia,2021,30.8,b,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,North Macedonia,2022,33.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,North Macedonia,2023,31.1,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Malta,2015,23.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Malta,2016,20.7,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Malta,2017,20.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Malta,2018,21.1,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Malta,2019,22.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Malta,2020,21.8,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Malta,2021,21.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Malta,2022,21.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Malta,2023,21.1,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Malta,2024,21.5,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Netherlands,2015,16.8,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Netherlands,2016,16.9,b,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Netherlands,2017,17.0,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Netherlands,2018,16.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Netherlands,2019,16.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Netherlands,2020,16.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Netherlands,2021,16.8,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Netherlands,2022,17.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Netherlands,2023,16.0,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Netherlands,2024,15.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Norway,2015,16.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Norway,2016,16.1,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Norway,2017,16.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Norway,2018,16.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Norway,2019,16.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Norway,2020,17.5,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Norway,2021,18.0,b,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Norway,2022,17.8,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Norway,2023,16.6,b,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Norway,2024,16.1,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Poland,2015,22.5,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Poland,2016,21.1,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Poland,2017,18.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Poland,2018,18.8,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Poland,2019,18.5,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Poland,2020,17.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Poland,2021,17.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Poland,2022,16.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Poland,2023,17.0,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Poland,2024,16.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Portugal,2015,27.7,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Portugal,2016,26.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Portugal,2017,24.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Portugal,2018,22.8,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Portugal,2019,22.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Portugal,2020,20.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Portugal,2021,23.5,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Portugal,2022,20.7,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Portugal,2023,20.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Portugal,2024,20.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Romania,2015,45.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Romania,2016,47.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Romania,2017,44.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Romania,2018,40.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Romania,2019,37.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Romania,2020,37.5,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Romania,2021,36.1,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Romania,2022,35.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Romania,2023,33.1,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Romania,2024,28.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Serbia,2015,40.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Serbia,2016,29.1,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Serbia,2017,40.1,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Serbia,2018,34.1,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Serbia,2019,32.0,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Serbia,2020,32.0,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Serbia,2021,30.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Serbia,2022,30.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Serbia,2023,28.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Serbia,2024,24.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Sweden,2015,19.5,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Sweden,2016,18.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Sweden,2017,17.7,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Sweden,2018,19.0,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Sweden,2019,19.1,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Sweden,2020,18.8,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Sweden,2021,18.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Sweden,2022,19.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Sweden,2023,19.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Sweden,2024,17.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Slovenia,2015,18.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Slovenia,2016,18.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Slovenia,2017,17.8,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Slovenia,2018,16.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Slovenia,2019,14.8,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Slovenia,2020,15.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Slovenia,2021,14.0,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Slovenia,2022,13.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Slovenia,2023,14.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Slovenia,2024,15.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Slovakia,2015,17.5,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Slovakia,2016,17.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Slovakia,2017,15.8,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Slovakia,2018,15.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Slovakia,2019,15.5,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Slovakia,2020,14.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Slovakia,2021,16.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Slovakia,2022,17.0,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Slovakia,2023,17.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Slovakia,2024,18.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Türkiye,2015,28.5,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Türkiye,2016,28.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Türkiye,2017,34.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Türkiye,2018,34.5,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Türkiye,2019,34.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Türkiye,2020,36.1,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Türkiye,2021,36.0,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Türkiye,2022,34.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Türkiye,2023,32.8,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,Türkiye,2024,32.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,United Kingdom,2015,23.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,United Kingdom,2016,23.0,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,United Kingdom,2017,22.7,b,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Females,United Kingdom,2018,24.0,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Albania,2017,56.7,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Albania,2018,52.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Albania,2019,48.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Albania,2020,44.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Albania,2021,44.5,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Albania,2022,42.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Albania,2023,40.1,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Austria,2015,16.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Austria,2016,16.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Austria,2017,15.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Austria,2018,15.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Austria,2019,15.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Austria,2020,16.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Austria,2021,16.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Austria,2022,16.8,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Austria,2023,16.7,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Austria,2024,15.7,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Belgium,2015,20.5,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Belgium,2016,20.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Belgium,2017,20.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Belgium,2018,19.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Belgium,2019,19.4,b,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Belgium,2020,19.7,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Belgium,2021,18.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Belgium,2022,18.0,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Belgium,2023,18.1,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Belgium,2024,17.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Bulgaria,2015,40.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Bulgaria,2016,38.7,b,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Bulgaria,2017,35.5,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Bulgaria,2018,30.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Bulgaria,2019,30.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Bulgaria,2020,31.0,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Bulgaria,2021,29.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Bulgaria,2022,29.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Bulgaria,2023,28.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Bulgaria,2024,28.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Switzerland,2015,16.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Switzerland,2016,16.5,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Switzerland,2017,17.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Switzerland,2018,17.1,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Switzerland,2019,18.8,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Switzerland,2020,17.8,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Switzerland,2021,16.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Switzerland,2022,18.1,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Switzerland,2023,18.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Switzerland,2024,18.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Cyprus,2015,21.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Cyprus,2016,21.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Cyprus,2017,20.1,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Cyprus,2018,18.0,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Cyprus,2019,16.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Cyprus,2020,17.0,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Cyprus,2021,16.0,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Cyprus,2022,16.0,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Cyprus,2023,15.7,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Cyprus,2024,15.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Czechia,2015,11.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Czechia,2016,11.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Czechia,2017,10.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Czechia,2018,9.8,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Czechia,2019,10.0,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Czechia,2020,9.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Czechia,2021,9.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Czechia,2022,9.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Czechia,2023,9.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Czechia,2024,10.0,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Germany,2015,18.6,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Germany,2016,18.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Germany,2017,17.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Germany,2018,17.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Germany,2019,16.1,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Germany,2020,19.5,b,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Germany,2021,20.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Germany,2022,20.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Germany,2023,20.5,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Germany,2024,20.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Denmark,2015,18.0,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Denmark,2016,16.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Denmark,2017,18.2,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Denmark,2018,17.5,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Denmark,2019,17.3,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Denmark,2020,16.4,b,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Denmark,2021,16.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Denmark,2022,16.7,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Denmark,2023,16.9,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Denmark,2024,17.8,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Estonia,2015,21.5,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Estonia,2016,20.4,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Estonia,2017,20.7,,
ESTAT:ILC_PEPS01N(1.0),14/11/25 23:00:00,Annual,Percentage,Total,Males,Estonia,2018,20.9,,
